NUM	NUM	NUM	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM	NUM
7570	300738	1	【国家】国家守边	【国家】国家守边	-1	-1	-1	40	-1	-1	0	-1	-1	-1	20000	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t由于外族不断侵扰我国边塞，使得边塞的形势极不稳定。如果你想为国家出力，去找边塞的那都赞看看有什么需要帮忙的。	穿过@npc_72004，到本国边塞的@npc_129208处看看有什么需要帮忙的。			\t您好！看你风尘仆仆的样子，是金盾大元帅派你来的吧！最近边塞形式很严峻，敌人时常来袭，您愿意守边么？	129700	明安	151	-1	1	7569	明安						1		1
7571	300738	1	【国家】国家守边	【国家】国家守边	-1	-1	-1	40	-1	-1	0	-1	-1	-1	20000	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t请赶快回报金盾大元帅，如实禀明边塞的情况。	穿过@npc_72028，回报本国王城的@npc_137280。			\t感谢您为国家作出的贡献，你将获得大家的敬仰。	129058	赫鲁	151	-1	-1	-1	苏儿台						1		1
#	昆仑																																																																										
7572	300731	1	【国家】异国杀怪	【国家】异国杀怪	-1	-1	-1	40	-1	-1	0	-1	-1	-1	50020	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t穿过@npc_72004，到本国边塞的@npc_129710处，传送到昆仑边塞，杀死那里的边塞主将，获得药引。		\t你还没有得到药引，快去找寻吧！	你放弃了异国杀怪任务	\t感谢你对国家做出的贡献，我会记下你的功劳。	125503	赫鲁	251	-1	-1	-1	\t穿过@npc_72004到达本国边塞，通过@npc_129710到#G昆仑边塞#W，打败#G边塞主将（280，198）#W获得#G药引#W						1		1
7573	300732	1	【国家】敌国刺探	【国家】敌国刺探	-1	-1	-1	40	-1	-1	0	-1	-1	-1	14023	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t我们在敌国的行动已经引起昆仑的刺不照的注意，必须杀人灭口！此行一定小心行事，速战速决。不要留下任何蛛丝马迹。		\t快去杀掉刺不照，他对我们的威胁太大了！		\t感谢你对国家做出的贡献，我以后可以轻松的对敌国展开行动了。	125501	月律鲁	251	-1	-1	-1	\t穿过@npc_72004到达本国边塞，通过@npc_129710到#G昆仑#W，消灭#G昆仑王城（330，182）#W的#G刺不照#W						1		1
7574	300733	1	【国家】敌国情报	【国家】敌国情报	-1	-1	-1	40	-1	-1	0	-1	-1	-1	51480	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t我们英勇的先行哨探，不幸在昆仑遇难。在他遇难之前，将他搜集的情报秘密的藏在一个箱子里。这份情报对我们至关重要，必须及时将它取回。一路上必是危机四伏，你是否有勇气接受这个重任？		\t你还没有拿到密报，赶快去找！	你放弃了异国杀怪任务	\t你做的很漂亮！有了这份情报，我们可以更加详细的制定出针对敌国的作战计划。	125502	许衡	251	-1	-1	-1	\t穿过@npc_72004到达本国边塞，通过@npc_129710到#G昆仑#W，到#G昆仑王城#W的#G（211，178）#W获取#G密报#W						1		1
7575	300859	1	【国家】国家守边	【国家】国家守边	-1	-1	-1	30	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t我国正面临敌国严重的骚扰和威胁，需要大家共同出力，守卫边塞。你愿意接受此任务，守卫边塞一段时间吗？	您接受任务后，经过一段时间即可向我汇报军情，并完成任务得到奖励。当您的#G计时器#W变成#R红色#W时就可准备找我#G回复#W了，如#G错过#W时间，任务就会#G失败#W，请你注意时间。	\t回复时间未到，快去巡视吧！	您放弃了国家守边任务！	\t好的，您很准时，非常感谢，由于您协助防守边塞，为我们边塞稳定出了一份力。	131510	明安	251	-1	0	-1	明安						1		1
7576	300738	1	【国家】国家守边	【国家】国家守边	-1	-1	-1	40	-1	-1	0	-1	-1	-1	20000	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t由于外族不断侵扰我国边塞，使得边塞的形势极不稳定。如果你想为国家出力，去找边塞的那都赞看看有什么需要帮忙的。	穿过@npc_72004，到本国边塞的@npc_129208处看看有什么需要帮忙的。			\t您好！看你风尘仆仆的样子，是金盾大元帅派你来的吧！最近边塞形式很严峻，敌人时常来袭，您愿意守边么？	127010	明安	251	-1	1	7575	明安						1		1
7577	300738	1	【国家】国家守边	【国家】国家守边	-1	-1	-1	40	-1	-1	0	-1	-1	-1	20000	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t请赶快回报金盾大元帅，如实禀明边塞的情况。	穿过@npc_72028，回报本国王城的@npc_137280。			\t感谢您为国家作出的贡献，你将获得大家的敬仰。	129058	赫鲁	251	-1	-1	-1	苏儿台						1		1
#	敦煌																																																																										
7578	300731	1	【国家】异国杀怪	【国家】异国杀怪	-1	-1	-1	40	-1	-1	0	-1	-1	-1	50023	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t穿过@npc_72004，到本国边塞的@npc_129710处，传送到敦煌边塞，杀死那里的边塞主将，获得药引。		\t你还没有得到药引，快去找寻吧！	你放弃了异国杀怪任务	\t感谢你对国家做出的贡献，我会记下你的功劳。	125503	赫鲁	351	-1	-1	-1	\t穿过@npc_72004到达本国边塞，通过@npc_129710到#G敦煌边塞#W，打败#G边塞主将（280，198）#W获得#G药引#W						1		1
7579	300732	1	【国家】敌国刺探	【国家】敌国刺探	-1	-1	-1	40	-1	-1	0	-1	-1	-1	14024	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t我们在敌国的行动已经引起敦煌的刺不照的注意，必须杀人灭口！此行一定小心行事，速战速决。不要留下任何蛛丝马迹。		\t快去杀掉刺不照，他对我们的威胁太大了！		\t感谢你对国家做出的贡献，我以后可以轻松的对敌国展开行动了。	125501	月律鲁	351	-1	-1	-1	\t穿过@npc_72004到达本国边塞，通过@npc_129710到#G敦煌#W，消灭#G敦煌王城（330，182）#W的#G刺不照#W						1		1
7580	300733	1	【国家】敌国情报	【国家】敌国情报	-1	-1	-1	40	-1	-1	0	-1	-1	-1	51480	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t我们英勇的先行哨探，不幸在敦煌遇难。在他遇难之前，将他搜集的情报秘密的藏在一个箱子里。这份情报对我们至关重要，必须及时将它取回。一路上必是危机四伏，你是否有勇气接受这个重任？		\t你还没有拿到密报，赶快去找！	你放弃了异国杀怪任务	\t你做的很漂亮！有了这份情报，我们可以更加详细的制定出针对敌国的作战计划。	125502	许衡	351	-1	-1	-1	\t穿过@npc_72004到达本国边塞，通过@npc_129710到#G敦煌#W，到#G敦煌王城#W的#G（211，178）#W获取#G密报#W						1		1
7584	300858	1	【国家】国家守边	【国家】国家守边	-1	-1	-1	30	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t我国正面临敌国严重的骚扰和威胁，需要大家共同出力，守卫边塞。你愿意接受此任务，守卫边塞一段时间吗？	您接受任务后，经过一段时间即可向我汇报军情，并完成任务得到奖励。当您的#G计时器#W变成#R红色#W时就可准备找我#G回复#W了，如#G错过#W时间，任务就会#G失败#W，请你注意时间。	\t回复时间未到，快去巡视吧！	您放弃了国家守边任务！	\t好的，您很准时，非常感谢，由于您协助防守边塞，为我们边塞稳定出了一份力。	134510	明安	351	-1	0	-1	明安						1		1
7585	300738	1	【国家】国家守边	【国家】国家守边	-1	-1	-1	40	-1	-1	0	-1	-1	-1	20000	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t由于外族不断侵扰我国边塞，使得边塞的形势极不稳定。如果你想为国家出力，去找边塞的那都赞看看有什么需要帮忙的。	穿过@npc_72004，到本国边塞的@npc_129208处看看有什么需要帮忙的。			\t您好！看你风尘仆仆的样子，是金盾大元帅派你来的吧！最近边塞形式很严峻，敌人时常来袭，您愿意守边么？	129700	明安	351	-1	1	7584	明安						1		1
7586	300738	1	【国家】国家守边	【国家】国家守边	-1	-1	-1	40	-1	-1	0	-1	-1	-1	20000	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t请赶快回报金盾大元帅，如实禀明边塞的情况。	穿过@npc_72028，回报本国王城的@npc_137280。			\t感谢您为国家作出的贡献，你将获得大家的敬仰。	129058	赫鲁	351	-1	-1	-1	苏儿台						1		1
#	好友任务																																																																										
7588	300721	1	【好友】意气相投	【好友】意气相投	-1	-1	-1	30	-1	0	0	-1	-1	-1	14025	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t为了让大家更多的结识朋友，为了让大家更快的增加好友度，您可以组队来找我领取好友任务。哪怕队中有陌生人，只要接取好友任务也会把你们自动加为好友。成功领取任务，会增加组队间好友的好友度。成功完成任务，您将获得经验奖励！	到迷宫二层消灭200只@npc_90053后向@npc_138576复命。				123759	好友管理员	-1	-1	-1	-1	除掉200只@npc_90053						1		1
7589	300721	1	【好友】意气相投	【好友】意气相投	-1	-1	-1	30	-1	0	0	-1	-1	-1	14026	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t为了让大家更多的结识朋友，为了让大家更快的增加好友度，您可以组队来找我领取好友任务。哪怕队中有陌生人，只要接取好友任务也会把你们自动加为好友。成功领取任务，会增加组队间好友的好友度。成功完成任务，您将获得经验奖励！	到迷宫三层消灭200只@npc_80101后向@npc_138576复命。				123759	好友管理员	-1	-1	-1	-1	除掉200只@npc_90055						1		1
7590	300721	1	【好友】意气相投	【好友】意气相投	-1	-1	-1	30	-1	0	0	-1	-1	-1	14027	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t为了让大家更多的结识朋友，为了让大家更快的增加好友度，您可以组队来找我领取好友任务。哪怕队中有陌生人，只要接取好友任务也会把你们自动加为好友。成功领取任务，会增加组队间好友的好友度。成功完成任务，您将获得经验奖励！	到迷宫四层消灭200只@npc_80101后向@npc_138576复命。				123759	好友管理员	-1	-1	-1	-1	除掉200只@npc_90057						1		1
7591	300721	1	【好友】意气相投	【好友】意气相投	-1	-1	-1	30	-1	0	0	-1	-1	-1	14028	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t为了让大家更多的结识朋友，为了让大家更快的增加好友度，您可以组队来找我领取好友任务。哪怕队中有陌生人，只要接取好友任务也会把你们自动加为好友。成功领取任务，会增加组队间好友的好友度。成功完成任务，您将获得经验奖励！	到迷宫五层消灭200只@npc_2201后向@npc_138576复命。				123759	好友管理员	-1	-1	-1	-1	除掉200只@npc_90059						1		1
7592	300721	1	【好友】意气相投	【好友】意气相投	-1	-1	-1	30	-1	0	0	-1	-1	-1	14029	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t为了让大家更多的结识朋友，为了让大家更快的增加好友度，您可以组队来找我领取好友任务。哪怕队中有陌生人，只要接取好友任务也会把你们自动加为好友。成功领取任务，会增加组队间好友的好友度。成功完成任务，您将获得经验奖励！	到迷宫六层消灭200只@npc_2203后向@npc_138576复命。				123759	好友管理员	-1	-1	-1	-1	除掉200只@npc_90061						1		1
7593	300721	1	【好友】意气相投	【好友】意气相投	-1	-1	-1	30	-1	0	0	-1	-1	-1	14030	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t为了让大家更多的结识朋友，为了让大家更快的增加好友度，您可以组队来找我领取好友任务。哪怕队中有陌生人，只要接取好友任务也会把你们自动加为好友。成功领取任务，会增加组队间好友的好友度。成功完成任务，您将获得经验奖励！	到迷宫七层消灭200只@npc_2205后向@npc_138576复命。				123759	好友管理员	-1	-1	-1	-1	除掉200只@npc_90063						1		1
7594	300721	1	【好友】意气相投	【好友】意气相投	-1	-1	-1	30	-1	0	0	-1	-1	-1	14031	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t为了让大家更多的结识朋友，为了让大家更快的增加好友度，您可以组队来找我领取好友任务。哪怕队中有陌生人，只要接取好友任务也会把你们自动加为好友。成功领取任务，会增加组队间好友的好友度。成功完成任务，您将获得经验奖励！	到迷宫七层消灭200只@npc_2205后向@npc_138576复命。				123759	好友管理员	-1	-1	-1	-1	除掉200只@npc_14004						1		1
7595	300721	1	【好友】意气相投	【好友】意气相投	-1	-1	-1	30	-1	0	0	-1	-1	-1	14032	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t为了让大家更多的结识朋友，为了让大家更快的增加好友度，您可以组队来找我领取好友任务。哪怕队中有陌生人，只要接取好友任务也会把你们自动加为好友。成功领取任务，会增加组队间好友的好友度。成功完成任务，您将获得经验奖励！	到仙人谷一层消灭200只@npc_42000后向@npc_138576复命。				123759	好友管理员	-1	-1	-1	-1	除掉200只@npc_14011						1		1
7596	300778	1	【国家】异国夺旗	【国家】异国夺旗	-1	-1	-1	40	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t穿过@npc_72004，到本国边塞的@npc_129710处，传送到莱茵边塞，杀死那里的边塞主将，获得药引。		\t你还没有得到药引，快去找寻吧！	你放弃了异国杀怪任务	\t感谢你对国家做出的贡献，我会记下你的功劳。	125500	阿术	51	-1	-1	-1	\t穿过@npc_72004到达本国边塞，通过@npc_129710到#G莱茵边塞#W，打败#G边塞主将（280，198）#W获得#G药引#W						1		1
7597	300778	1	【国家】异国夺旗	【国家】异国夺旗	-1	-1	-1	40	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t穿过@npc_72004，到本国边塞的@npc_129710处，传送到莱茵边塞，杀死那里的边塞主将，获得药引。		\t你还没有得到药引，快去找寻吧！	你放弃了异国杀怪任务	\t感谢你对国家做出的贡献，我会记下你的功劳。	125500	阿术	151	-1	-1	-1	\t穿过@npc_72004到达本国边塞，通过@npc_129710到#G莱茵边塞#W，打败#G边塞主将（280，198）#W获得#G药引#W						1		1
7598	300778	1	【国家】异国夺旗	【国家】异国夺旗	-1	-1	-1	40	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t穿过@npc_72004，到本国边塞的@npc_129710处，传送到莱茵边塞，杀死那里的边塞主将，获得药引。		\t你还没有得到药引，快去找寻吧！	你放弃了异国杀怪任务	\t感谢你对国家做出的贡献，我会记下你的功劳。	125500	阿术	251	-1	-1	-1	\t穿过@npc_72004到达本国边塞，通过@npc_129710到#G莱茵边塞#W，打败#G边塞主将（280，198）#W获得#G药引#W						1		1
7599	300778	1	【国家】异国夺旗	【国家】异国夺旗	-1	-1	-1	40	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t穿过@npc_72004，到本国边塞的@npc_129710处，传送到莱茵边塞，杀死那里的边塞主将，获得药引。		\t你还没有得到药引，快去找寻吧！	你放弃了异国杀怪任务	\t感谢你对国家做出的贡献，我会记下你的功劳。	125500	阿术	351	-1	-1	-1	\t穿过@npc_72004到达本国边塞，通过@npc_129710到#G莱茵边塞#W，打败#G边塞主将（280，198）#W获得#G药引#W						1		1
#	弱国任务	7600	7700																																																																								
7600	310210	1	【个人】弱国任务	【个人】弱国任务	-1	-1	-1	25	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0						123724	国家管理员	-1	-1	-1	-1							1		1
7601	300827	1	【个人】收集黑木		-1	-1	-1	50	-1	-1	0	-1	-1	-1	54002	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t黑色的树，发出黑的的光芒，古人传说黑色的木头可以炼制最锋利的武器。。。。。。\n\t在地下粮仓的3层，4层和5层，生长着神秘的黑木。那里充斥着重重危险，您愿意去那里考验自己的能力，将5个黑木带回来吗？	穿过@npc_72004，到边境找@npc_72003，他会带你进入#G地下粮仓#W。在地下粮仓的#G三层以下#W某些地方生长着一种黑木，采集#G5个#W黑木，回到王城交给@npc_72001。	我要5个黑木，你还没有找到吗？	你放弃了帮会采集任务	我需要的木头，你已经找到了？太感谢了，辛苦了，这是给你的酬谢。	123723	帮会管理	-1	-1	-1	-1	#G黑木#W						1		1
7602	300826	1	【帮会】仙人谷除妖	【帮会】仙人谷除妖	-1	-1	-1	50	-1	-1	0	-1	-1	-1	14033	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t粮仓除妖任务分为六个任务目标，每次随机抽取其中一个作为本次任务的目标。\n\t#G异域魔僧#W：曾经是得道高僧，不知为何突然发狂，大开杀戒后受到正道追杀，逃入地下粮仓。发狂的他会杀死每一个经过他身边的人，大家都叫他异域魔僧。\n\t此等武林败类人人得以诛之，事成后我自有重谢。\n\t此任务每天只能接取一次，放弃任务后只能在次日再次领取。\n\t您准备好接取粮仓除妖之#G异域魔僧任务#W吗？	穿过@npc_72004，到边境找到@npc_72003，他会带你进入#G地下粮仓#W。消灭地下粮仓#G四层#W的@npc_72005，回到王城@npc_72001处领取奖励。	地下粮仓那些怪物老是袭击我的部下	你放弃了帮会杀怪任务	您干掉了疯僧？太好了 ，真是感谢，这是给您的小礼物，请收下。	123723	帮会管理	-1	-1	-1	-1	#G异域魔僧#W					您可以藏在角落里，避开怪物的攻击来采集。5层怪物密集，您可以通过组队来完成任务。	1		1
7603	300826	1	【帮会】粮仓除妖	今天的粮仓除妖任务是	-1	-1	-1	50	-1	-1	0	-1	-1	-1	14034	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	\t粮仓除妖任务分为六个任务目标，每次随机抽取其中一个作为本次任务的目标。\n\t#G异域魔僧#W：曾经是得道高僧，不知为何突然发狂，大开杀戒后受到正道追杀，逃入地下粮仓。发狂的他会杀死每一个经过他身边的人，大家都叫他异域魔僧。\n\t此等武林败类人人得以诛之，事成后我自有重谢。\n\t此任务每天只能接取一次，放弃任务后只能在次日再次领取。\n\t您准备好接取粮仓除妖之#G异域魔僧任务#W吗？	穿过@npc_72004，到边境找到@npc_72003，他会带你进入#G地下粮仓#W。消灭地下粮仓#G四层#W的@npc_72005，回到王城@npc_72001处领取奖励。	地下粮仓那些怪物老是袭击我的部下	你放弃了帮会杀怪任务	您干掉了疯僧？太好了 ，真是感谢，这是给您的小礼物，请收下。	123723	帮会管理	-1	-1	-1	-1	#G异域魔僧#W					您可以藏在角落里，避开怪物的攻击来采集。5层怪物密集，您可以通过组队来完成任务。	1		1
