NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	TEXT
2237	412	37	大都-[40级]大都·东	128.5	123	600	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2238	413	36	大都-[40级]大都·南	128	98	600	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2239	417	2	大都-[40级]泰山	168	145	600	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2240	418	4	大都-[40级]太行山	144	38	600	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2241	430	0	大都-[40级]码头	400	453	600	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	64	214	大都·光明顶
2242	434	0	大都-[40级]大都·崔府	107	318	600	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2243	411	0	大都-[40级]大都·中心城	255	224	601	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2244	416	0	大都-[40级]大都·崇天门	255.028854	160.864517	601	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2245	414	0	大都-[40级]大都·大相国寺	105.080017	145.245483	601	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2246	419	0	大都-[40级]大都·赵王府	404.755524	116.343918	601	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2247	427	0	大都-[40级]大都·光明顶	64	214	601	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2248	428	0	大都-[40级]大都·盐帮码头	375	206	601	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2249	429	0	大都-[40级]大都·天坛	255	318	601	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2250	415	38	大都-[40级]大都·西	157	135	601	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2251	412	37	大都-[40级]大都·东	128.5	123	601	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2252	413	36	大都-[40级]大都·南	128	98	601	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2253	417	2	大都-[40级]泰山	168	145	601	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2254	418	4	大都-[40级]太行山	144	38	601	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2255	430	0	大都-[40级]码头	400	453	601	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	375	206	大都·盐帮码头
2256	434	0	大都-[40级]大都·崔府	107	318	601	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2257	411	0	大都-[40级]大都·中心城	255	224	602	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2258	416	0	大都-[40级]大都·崇天门	255.028854	160.864517	602	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2259	414	0	大都-[40级]大都·大相国寺	105.080017	145.245483	602	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2260	419	0	大都-[40级]大都·赵王府	404.755524	116.343918	602	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2261	427	0	大都-[40级]大都·光明顶	64	214	602	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2262	428	0	大都-[40级]大都·盐帮码头	375	206	602	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2263	429	0	大都-[40级]大都·天坛	255	318	602	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2264	415	38	大都-[40级]大都·西	157	135	602	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2265	412	37	大都-[40级]大都·东	128.5	123	602	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2266	413	36	大都-[40级]大都·南	128	98	602	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2267	417	2	大都-[40级]泰山	168	145	602	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2268	418	4	大都-[40级]太行山	144	38	602	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2269	430	0	大都-[40级]码头	400	453	602	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	255	318	大都·天坛
2270	434	0	大都-[40级]大都·崔府	107	318	602	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2271	611	0	大都-[40级]大都·中心城	255	224	800	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2272	616	0	大都-[40级]大都·崇天门	255.028854	160.864517	800	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2273	614	0	大都-[40级]大都·大相国寺	105.080017	145.245483	800	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2274	619	0	大都-[40级]大都·赵王府	404.755524	116.343918	800	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2275	627	0	大都-[40级]大都·光明顶	64	214	800	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2276	628	0	大都-[40级]大都·盐帮码头	375	206	800	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2277	629	0	大都-[40级]大都·天坛	255	318	800	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2278	615	38	大都-[40级]大都·西	157	135	800	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2279	612	37	大都-[40级]大都·东	128.5	123	800	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2280	613	36	大都-[40级]大都·南	128	98	800	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2281	617	2	大都-[40级]泰山	168	145	800	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2282	618	4	大都-[40级]太行山	144	38	800	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2283	630	0	大都-[40级]码头	400	453	800	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	64	214	大都·光明顶
2284	634	0	大都-[40级]大都·崔府	107	318	800	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2285	611	0	大都-[40级]大都·中心城	255	224	801	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2286	616	0	大都-[40级]大都·崇天门	255.028854	160.864517	801	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2287	614	0	大都-[40级]大都·大相国寺	105.080017	145.245483	801	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2288	619	0	大都-[40级]大都·赵王府	404.755524	116.343918	801	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2289	627	0	大都-[40级]大都·光明顶	64	214	801	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2290	628	0	大都-[40级]大都·盐帮码头	375	206	801	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2291	629	0	大都-[40级]大都·天坛	255	318	801	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2292	615	38	大都-[40级]大都·西	157	135	801	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2293	612	37	大都-[40级]大都·东	128.5	123	801	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2294	613	36	大都-[40级]大都·南	128	98	801	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2295	617	2	大都-[40级]泰山	168	145	801	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2296	618	4	大都-[40级]太行山	144	38	801	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2297	630	0	大都-[40级]码头	400	453	801	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	375	206	大都·盐帮码头
2298	634	0	大都-[40级]大都·崔府	107	318	801	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2299	611	0	大都-[40级]大都·中心城	255	224	802	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2300	616	0	大都-[40级]大都·崇天门	255.028854	160.864517	802	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2301	614	0	大都-[40级]大都·大相国寺	105.080017	145.245483	802	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2302	619	0	大都-[40级]大都·赵王府	404.755524	116.343918	802	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2303	627	0	大都-[40级]大都·光明顶	64	214	802	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2304	628	0	大都-[40级]大都·盐帮码头	375	206	802	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2305	629	0	大都-[40级]大都·天坛	255	318	802	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2306	615	38	大都-[40级]大都·西	157	135	802	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2307	612	37	大都-[40级]大都·东	128.5	123	802	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2308	613	36	大都-[40级]大都·南	128	98	802	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2309	617	2	大都-[40级]泰山	168	145	802	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2310	618	4	大都-[40级]太行山	144	38	802	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2311	630	0	大都-[40级]码头	400	453	802	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	255	318	大都·天坛
2312	634	0	大都-[40级]大都·崔府	107	318	802	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2313	11	0	大都-[40级]大都·中心城	255	224	203	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2314	16	0	大都-[40级]大都·崇天门	255.028854	160.864517	203	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2315	14	0	大都-[40级]大都·大相国寺	105.080017	145.245483	203	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2316	19	0	大都-[40级]大都·赵王府	404.755524	116.343918	203	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2317	27	0	大都-[40级]大都·光明顶	64	214	203	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2318	28	0	大都-[40级]大都·盐帮码头	375	206	203	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2319	29	0	大都-[40级]大都·天坛	255	318	203	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2320	15	38	大都-[40级]大都·西	157	135	203	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2321	12	37	大都-[40级]大都·东	128.5	123	203	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2322	13	36	大都-[40级]大都·南	128	98	203	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2323	17	2	大都-[40级]泰山	168	145	203	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2324	18	4	大都-[40级]太行山	144	38	203	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2325	30	0	大都-[40级]码头	400	453	203	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	400	453	大都·码头
2326	34	0	大都-[40级]大都·崔府	107	318	203	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2327	211	0	大都-[40级]大都·中心城	255	224	403	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2328	216	0	大都-[40级]大都·崇天门	255.028854	160.864517	403	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2329	214	0	大都-[40级]大都·大相国寺	105.080017	145.245483	403	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2330	219	0	大都-[40级]大都·赵王府	404.755524	116.343918	403	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2331	227	0	大都-[40级]大都·光明顶	64	214	403	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2332	228	0	大都-[40级]大都·盐帮码头	375	206	403	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2333	229	0	大都-[40级]大都·天坛	255	318	403	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2334	215	38	大都-[40级]大都·西	157	135	403	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2335	212	37	大都-[40级]大都·东	128.5	123	403	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2336	213	36	大都-[40级]大都·南	128	98	403	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2337	217	2	大都-[40级]泰山	168	145	403	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2338	218	4	大都-[40级]太行山	144	38	403	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2339	230	0	大都-[40级]码头	400	453	403	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	400	453	大都·码头
2340	234	0	大都-[40级]大都·崔府	107	318	403	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2341	411	0	大都-[40级]大都·中心城	255	224	603	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2342	416	0	大都-[40级]大都·崇天门	255.028854	160.864517	603	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2343	414	0	大都-[40级]大都·大相国寺	105.080017	145.245483	603	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2344	419	0	大都-[40级]大都·赵王府	404.755524	116.343918	603	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2345	427	0	大都-[40级]大都·光明顶	64	214	603	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2346	428	0	大都-[40级]大都·盐帮码头	375	206	603	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2347	429	0	大都-[40级]大都·天坛	255	318	603	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2348	415	38	大都-[40级]大都·西	157	135	603	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2349	412	37	大都-[40级]大都·东	128.5	123	603	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2350	413	36	大都-[40级]大都·南	128	98	603	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2351	417	2	大都-[40级]泰山	168	145	603	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2352	418	4	大都-[40级]太行山	144	38	603	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2353	430	0	大都-[40级]码头	400	453	603	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	400	453	大都·码头
2354	434	0	大都-[40级]大都·崔府	107	318	603	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2355	611	0	大都-[40级]大都·中心城	255	224	803	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2356	616	0	大都-[40级]大都·崇天门	255.028854	160.864517	803	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2357	614	0	大都-[40级]大都·大相国寺	105.080017	145.245483	803	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2358	619	0	大都-[40级]大都·赵王府	404.755524	116.343918	803	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2359	627	0	大都-[40级]大都·光明顶	64	214	803	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2360	628	0	大都-[40级]大都·盐帮码头	375	206	803	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2361	629	0	大都-[40级]大都·天坛	255	318	803	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2362	615	38	大都-[40级]大都·西	157	135	803	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2363	612	37	大都-[40级]大都·东	128.5	123	803	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2364	613	36	大都-[40级]大都·南	128	98	803	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
2365	617	2	大都-[40级]泰山	168	145	803	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	400	453	大都·码头
