NUM	NUM	NUM	NUM	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	CNC	NUM	TEXT	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM
5146	1	1	1	三代变异钢髯应龙	83	应龙	80	-1	-1	1	1	变异宝宝	10000	5146	10000	5147	3	60000	20000	37	44	37	44	71	78	37	44	199	205	199	205	229	235	199	205	5	11	3	5	27	48	5	1000	371	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12020|11820|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12640|-1	2000|8000	16141|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5147	1	1	1	四代变异钢髯应龙	83	应龙	80	-1	-1	1	1	变异宝宝	10000	5147	10000	5148	4	60000	20000	37	44	37	44	71	78	37	44	204	210	204	210	234	240	204	210	5	11	3	5	27	48	5	1000	371	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12020|11820|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12640|-1	2000|8000	16141|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5148	1	1	1	五代变异钢髯应龙	83	应龙	80	-1	-1	1	1	变异宝宝	10000	5148	10000	5149	5	60000	20000	37	44	37	44	71	78	37	44	209	215	209	215	239	245	209	215	5	11	3	5	27	48	5	1000	371	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12020|11820|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12640|-1	2000|8000	16141|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5149	1	1	1	六代变异钢髯应龙	83	应龙	80	-1	-1	1	1	变异宝宝	10000	5149	10000	5150	6	60000	20000	37	44	37	44	71	78	37	44	214	220	214	220	244	250	214	220	5	11	3	5	27	48	5	1000	371	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12020|11820|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12640|-1	2000|8000	16141|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5150	1	1	1	七代变异钢髯应龙	83	应龙	80	-1	-1	1	1	变异宝宝	10000	5150	10000	6124	7	60000	20000	37	44	37	44	71	78	37	44	219	225	219	225	249	255	219	225	5	11	3	5	27	48	5	1000	371	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12020|11820|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12640|-1	2000|8000	16141|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5151	80	0	0	成年钢齿暴龙	84	暴龙	80	-1	-1	0	1	成年	10000	5152|5153|5154	7000|1500|1500	5155	1	60000	20000	116	116	116	116	116	116	150	150	170	170	170	170	170	170	200	200	5	11	3	5	27	48	5	1000	362	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610|-1	250|250|250|250|9000	12200|12210|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12620|12630|12640|-1	666|666|666|8002	16251|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5152	1	1	1	良品钢齿暴龙	84	暴龙	80	-1	-1	0	1	普通宝宝	10000	5152|5153|5154	7000|1500|1500	5155	1	60000	20000	37	44	37	44	37	44	71	78	179	185	179	185	179	185	209	215	5	11	3	5	27	48	5	1000	362	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12200|12210|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12620|12630|12640|-1	666|666|666|8002	16251|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5153	1	1	1	珍品钢齿暴龙	84	暴龙	80	-1	-1	0	1	优秀宝宝	10000	5152|5153|5154	7000|1500|1500	5155	1	60000	20000	37	44	37	44	37	44	71	78	184	190	184	190	184	190	214	220	5	11	3	5	27	48	5	1000	362	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12200|12210|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12620|12630|12640|-1	666|666|666|8002	16251|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5154	1	1	1	极品钢齿暴龙	84	暴龙	80	-1	-1	0	1	极品宝宝	10000	5152|5153|5154	7000|1500|1500	5155	1	60000	20000	37	44	37	44	37	44	71	78	189	195	189	195	189	195	219	225	5	11	3	5	27	48	5	1000	362	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12200|12210|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12620|12630|12640|-1	666|666|666|8002	16251|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5155	1	1	1	二代变异钢齿暴龙	84	暴龙	80	-1	-1	1	1	变异宝宝	10000	5155	10000	5156	2	60000	20000	37	44	37	44	37	44	71	78	194	200	194	200	194	200	224	230	5	11	3	5	27	48	5	1000	361	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12200|12210|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12620|12630|12640|-1	666|666|666|8002	16251|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5156	1	1	1	三代变异钢齿暴龙	84	暴龙	80	-1	-1	1	1	变异宝宝	10000	5156	10000	5157	3	60000	20000	37	44	37	44	37	44	71	78	199	205	199	205	199	205	229	235	5	11	3	5	27	48	5	1000	361	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12200|12210|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12620|12630|12640|-1	666|666|666|8002	16251|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5157	1	1	1	四代变异钢齿暴龙	84	暴龙	80	-1	-1	1	1	变异宝宝	10000	5157	10000	5158	4	60000	20000	37	44	37	44	37	44	71	78	204	210	204	210	204	210	234	240	5	11	3	5	27	48	5	1000	361	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12200|12210|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12620|12630|12640|-1	666|666|666|8002	16251|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5158	1	1	1	五代变异钢齿暴龙	84	暴龙	80	-1	-1	1	1	变异宝宝	10000	5158	10000	5159	5	60000	20000	37	44	37	44	37	44	71	78	209	215	209	215	209	215	239	245	5	11	3	5	27	48	5	1000	361	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12200|12210|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12620|12630|12640|-1	666|666|666|8002	16251|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5159	1	1	1	六代变异钢齿暴龙	84	暴龙	80	-1	-1	1	1	变异宝宝	10000	5159	10000	5160	6	60000	20000	37	44	37	44	37	44	71	78	214	220	214	220	214	220	244	250	5	11	3	5	27	48	5	1000	361	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12200|12210|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12620|12630|12640|-1	666|666|666|8002	16251|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5160	1	1	1	七代变异钢齿暴龙	84	暴龙	80	-1	-1	1	1	变异宝宝	10000	5160	10000	6125	7	60000	20000	37	44	37	44	37	44	71	78	219	225	219	225	219	225	249	255	5	11	3	5	27	48	5	1000	361	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12200|12210|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12620|12630|12640|-1	666|666|666|8002	16251|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5161	30	0	0	成年幽灵狼	40	幽灵狼	30	-1	-1	0	1	成年	10000	5162|5163|5164	7000|1500|1500	5165	1	60000	20000	116	116	150	150	116	116	116	116	170	170	200	200	170	170	170	170	5	11	3	5	27	48	5	1000	441	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610|-1	250|250|250|250|9000	12010|11810|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12630|-1	2000|8000	16271|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5162	1	1	1	良品幽灵狼	40	幽灵狼	30	-1	-1	0	1	普通宝宝	10000	5162|5163|5164	7000|1500|1500	5165	1	60000	20000	37	44	71	78	37	44	37	44	179	185	209	215	179	185	179	185	5	11	3	5	27	48	5	1000	441	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12010|11810|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12630|-1	2000|8000	16271|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5163	1	1	1	珍品幽灵狼	40	幽灵狼	30	-1	-1	0	1	优秀宝宝	10000	5162|5163|5164	7000|1500|1500	5165	1	60000	20000	37	44	71	78	37	44	37	44	184	190	214	220	184	190	184	190	5	11	3	5	27	48	5	1000	441	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12010|11810|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12630|-1	2000|8000	16271|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5164	1	1	1	极品幽灵狼	40	幽灵狼	30	-1	-1	0	1	极品宝宝	10000	5162|5163|5164	7000|1500|1500	5165	1	60000	20000	37	44	71	78	37	44	37	44	189	195	219	225	189	195	189	195	5	11	3	5	27	48	5	1000	441	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12010|11810|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12630|-1	2000|8000	16271|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5165	1	1	1	二代变异幽灵狼	40	幽灵狼	30	-1	-1	1	1	变异宝宝	10000	5165	10000	5166	2	60000	20000	37	44	71	78	37	44	37	44	194	200	224	230	194	200	194	200	5	11	3	5	27	48	5	1000	441	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12010|11810|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12630|-1	2000|8000	16271|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5166	1	1	1	三代变异幽灵狼	40	幽灵狼	30	-1	-1	1	1	变异宝宝	10000	5166	10000	5167	3	60000	20000	37	44	71	78	37	44	37	44	199	205	229	235	199	205	199	205	5	11	3	5	27	48	5	1000	441	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12010|11810|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12630|-1	2000|8000	16271|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5167	1	1	1	四代变异幽灵狼	40	幽灵狼	30	-1	-1	1	1	变异宝宝	10000	5167	10000	5168	4	60000	20000	37	44	71	78	37	44	37	44	204	210	234	240	204	210	204	210	5	11	3	5	27	48	5	1000	441	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12010|11810|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12630|-1	2000|8000	16271|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5168	1	1	1	五代变异幽灵狼	40	幽灵狼	30	-1	-1	1	1	变异宝宝	10000	5168	10000	5169	5	60000	20000	37	44	71	78	37	44	37	44	209	215	239	245	209	215	209	215	5	11	3	5	27	48	5	1000	441	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12010|11810|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12630|-1	2000|8000	16271|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5169	1	1	1	六代变异幽灵狼	40	幽灵狼	30	-1	-1	1	1	变异宝宝	10000	5169	10000	5170	6	60000	20000	37	44	71	78	37	44	37	44	214	220	244	250	214	220	214	220	5	11	3	5	27	48	5	1000	441	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12010|11810|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12630|-1	2000|8000	16271|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5170	1	1	1	七代变异幽灵狼	40	幽灵狼	30	-1	-1	1	1	变异宝宝	10000	5170	10000	6126	7	60000	20000	37	44	71	78	37	44	37	44	219	225	249	255	219	225	219	225	5	11	3	5	27	48	5	1000	441	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12010|11810|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12630|-1	2000|8000	16271|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5171	30	0	0	成年巨齿鳄	41	鳄鱼	30	-1	-1	0	1	成年	10000	5172|5173|5174	7000|1500|1500	5175	1	60000	20000	116	116	116	116	150	150	116	116	170	170	170	170	200	200	170	170	5	11	3	5	27	48	5	1000	442	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610|-1	250|250|250|250|9000	12020|11820|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12640|-1	2000|8000	16141|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5172	1	1	1	良品巨齿鳄	41	鳄鱼	30	-1	-1	0	1	普通宝宝	10000	5172|5173|5174	7000|1500|1500	5175	1	60000	20000	37	44	37	44	71	78	37	44	179	185	179	185	209	215	179	185	5	11	3	5	27	48	5	1000	442	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12020|11820|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12640|-1	2000|8000	16141|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5173	1	1	1	珍品巨齿鳄	41	鳄鱼	30	-1	-1	0	1	优秀宝宝	10000	5172|5173|5174	7000|1500|1500	5175	1	60000	20000	37	44	37	44	71	78	37	44	184	190	184	190	214	220	184	190	5	11	3	5	27	48	5	1000	442	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12020|11820|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12640|-1	2000|8000	16141|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5174	1	1	1	极品巨齿鳄	41	鳄鱼	30	-1	-1	0	1	极品宝宝	10000	5172|5173|5174	7000|1500|1500	5175	1	60000	20000	37	44	37	44	71	78	37	44	189	195	189	195	219	225	189	195	5	11	3	5	27	48	5	1000	442	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12020|11820|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12640|-1	2000|8000	16141|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5175	1	1	1	二代变异巨齿鳄	41	鳄鱼	30	-1	-1	1	1	变异宝宝	10000	5175	10000	5176	2	60000	20000	37	44	37	44	71	78	37	44	194	200	194	200	224	230	194	200	5	11	3	5	27	48	5	1000	442	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12020|11820|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12640|-1	2000|8000	16141|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5176	1	1	1	三代变异巨齿鳄	41	鳄鱼	30	-1	-1	1	1	变异宝宝	10000	5176	10000	5177	3	60000	20000	37	44	37	44	71	78	37	44	199	205	199	205	229	235	199	205	5	11	3	5	27	48	5	1000	442	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12020|11820|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12640|-1	2000|8000	16141|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5177	1	1	1	四代变异巨齿鳄	41	鳄鱼	30	-1	-1	1	1	变异宝宝	10000	5177	10000	5178	4	60000	20000	37	44	37	44	71	78	37	44	204	210	204	210	234	240	204	210	5	11	3	5	27	48	5	1000	442	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12020|11820|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12640|-1	2000|8000	16141|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5178	1	1	1	五代变异巨齿鳄	41	鳄鱼	30	-1	-1	1	1	变异宝宝	10000	5178	10000	5179	5	60000	20000	37	44	37	44	71	78	37	44	209	215	209	215	239	245	209	215	5	11	3	5	27	48	5	1000	442	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12020|11820|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12640|-1	2000|8000	16141|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5179	1	1	1	六代变异巨齿鳄	41	鳄鱼	30	-1	-1	1	1	变异宝宝	10000	5179	10000	5180	6	60000	20000	37	44	37	44	71	78	37	44	214	220	214	220	244	250	214	220	5	11	3	5	27	48	5	1000	442	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12020|11820|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12640|-1	2000|8000	16141|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5180	1	1	1	七代变异巨齿鳄	41	鳄鱼	30	-1	-1	1	1	变异宝宝	10000	5180	10000	6127	7	60000	20000	37	44	37	44	71	78	37	44	219	225	219	225	249	255	219	225	5	11	3	5	27	48	5	1000	442	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12020|11820|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12640|-1	2000|8000	16141|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5181	80	0	0	成年双头恶犬	42	恶犬	80	-1	-1	0	1	成年	10000	5182|5183|5184	7000|1500|1500	5185	1	60000	20000	116	116	116	116	116	116	150	150	170	170	170	170	170	170	200	200	5	11	3	5	27	48	5	1000	443	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610|-1	250|250|250|250|9000	12200|12210|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12620|12630|12640|-1	666|666|666|8002	16251|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5182	1	1	1	良品双头恶犬	42	恶犬	80	-1	-1	0	1	普通宝宝	10000	5182|5183|5184	7000|1500|1500	5185	1	60000	20000	37	44	37	44	37	44	71	78	179	185	179	185	179	185	209	215	5	11	3	5	27	48	5	1000	443	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12200|12210|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12620|12630|12640|-1	666|666|666|8002	16251|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5183	1	1	1	珍品双头恶犬	42	恶犬	80	-1	-1	0	1	优秀宝宝	10000	5182|5183|5184	7000|1500|1500	5185	1	60000	20000	37	44	37	44	37	44	71	78	184	190	184	190	184	190	214	220	5	11	3	5	27	48	5	1000	443	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12200|12210|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12620|12630|12640|-1	666|666|666|8002	16251|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5184	1	1	1	极品双头恶犬	42	恶犬	80	-1	-1	0	1	极品宝宝	10000	5182|5183|5184	7000|1500|1500	5185	1	60000	20000	37	44	37	44	37	44	71	78	189	195	189	195	189	195	219	225	5	11	3	5	27	48	5	1000	443	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12200|12210|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12620|12630|12640|-1	666|666|666|8002	16251|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5185	1	1	1	二代变异双头恶犬	42	恶犬	80	-1	-1	1	1	变异宝宝	10000	5185	10000	5186	2	60000	20000	37	44	37	44	37	44	71	78	194	200	194	200	194	200	224	230	5	11	3	5	27	48	5	1000	443	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12200|12210|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12620|12630|12640|-1	666|666|666|8002	16251|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5186	1	1	1	三代变异双头恶犬	42	恶犬	80	-1	-1	1	1	变异宝宝	10000	5186	10000	5187	3	60000	20000	37	44	37	44	37	44	71	78	199	205	199	205	199	205	229	235	5	11	3	5	27	48	5	1000	443	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12200|12210|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12620|12630|12640|-1	666|666|666|8002	16251|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5187	1	1	1	四代变异双头恶犬	42	恶犬	80	-1	-1	1	1	变异宝宝	10000	5187	10000	5188	4	60000	20000	37	44	37	44	37	44	71	78	204	210	204	210	204	210	234	240	5	11	3	5	27	48	5	1000	443	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12200|12210|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12620|12630|12640|-1	666|666|666|8002	16251|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5188	1	1	1	五代变异双头恶犬	42	恶犬	80	-1	-1	1	1	变异宝宝	10000	5188	10000	5189	5	60000	20000	37	44	37	44	37	44	71	78	209	215	209	215	209	215	239	245	5	11	3	5	27	48	5	1000	443	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12200|12210|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12620|12630|12640|-1	666|666|666|8002	16251|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
5189	1	1	1	六代变异双头恶犬	42	恶犬	80	-1	-1	1	1	变异宝宝	10000	5189	10000	5190	6	60000	20000	37	44	37	44	37	44	71	78	214	220	214	220	214	220	244	250	5	11	3	5	27	48	5	1000	443	10000	11000	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11100|11110|11120|-1	250|250|250|9250	11400|11420|11440|11610	2500|2500|2500|2500	12200|12210|-1	500|500|9000	12400|12410|12600|12610|-1	125|125|125|125|9500	12620|12630|12640|-1	666|666|666|8002	16251|-1	1000|9000	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
