NUM	NUM	TEXT	NUM	NUM	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM	NUM	TEXT	NUM
3669	3669	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3670	3670	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3671	3671	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3672	3672	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3673	3673	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3674	3674	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3675	3675	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3676	3676	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3677	3677	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3678	3678	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3679	3679	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3680	3680	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3681	3681	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3682	3682	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3683	3683	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3684	3684	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3685	3685	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3686	3686	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3687	3687	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3688	3688	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3689	3689	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3690	3690	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3691	3691	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3692	3692	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3693	3693	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3694	3694	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3695	3695	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3696	3696	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3697	3697	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3698	3698	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3699	3699	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3700	3700	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3701	3701	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3702	3702	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3703	3703	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3704	3704	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3705	3705	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3706	3706	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3707	3707	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3708	3708	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3709	3709	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3710	3710	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3711	3711	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3712	3712	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3713	3713	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3714	3714	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3715	3715	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3716	3716	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3717	3717	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3718	3718	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3719	3719	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3720	3720	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3721	3721	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3722	3722	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3723	3723	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3724	3724	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3725	3725	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3726	3726	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3727	3727	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3728	3728	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3729	3729	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3730	3730	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3731	3731	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3732	3732	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3733	3733	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3734	3734	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3735	3735	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3736	3736	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3737	3737	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3738	3738	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3739	3739	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3740	3740	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3741	3741	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3742	3742	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3743	3743	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3744	3744	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3745	3745	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3746	3746	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3747	3747	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3748	3748	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3749	3749	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3750	3750	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3751	3751	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3752	3752	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3753	3753	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3754	3754	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3755	3755	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3756	3756	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3757	3757	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3758	3758	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3759	3759	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3760	3760	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3761	3761	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3762	3762	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3763	3763	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3764	3764	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3765	3765	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3766	3766	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3767	3767	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3768	3768	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3769	3769	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3770	3770	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
3771	3771	跨服帮会战场	256	256	zhanchang_kuafuzhanchang.scb	131	zhanchang_kuafuzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	10
