NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	NUM	NUM	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
37045	700028	0	601	100	104	»¨ØÝ×ÓÄ£Ê¿±ø		44616	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37046	700028	0	602	100	104	»¨ØÝ×ÓÄ£Ê¿±ø		44616	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37047	700028	0	603	100	104	»¨ØÝ×ÓÄ£Ê¿±ø		44616	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37048	700028	0	604	100	104	»¨ØÝ×ÓÄ£Ê¿±ø		44616	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37049	700028	0	605	100	104	»¨ØÝ×ÓÄ£Ê¿±ø		44616	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37050	700028	0	606	100	104	»¨ØÝ×ÓÄ£Ê¿±ø		44616	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37051	700028	0	607	100	104	»¨ØÝ×ÓÄ£Ê¿±ø		44616	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37052	700028	0	608	100	104	»¨ØÝ×ÓÄ£Ê¿±ø		44616	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37053	700028	0	609	100	104	»¨ØÝ×ÓÄ£Ê¿±ø		44616	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37054	700028	0	610	100	104	»¨ØÝ×ÓÄ£Ê¿±ø		44616	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37055	700028	0	611	100	104	»¨ØÝ×ÓÄ£Ê¿±ø		44616	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37056	700028	0	612	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37057	700028	0	613	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37058	700028	0	614	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37059	700028	0	615	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37060	700028	0	616	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37061	700028	0	617	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37062	700028	0	618	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37063	700028	0	619	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37064	700028	0	620	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37065	700028	0	621	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37066	700028	0	622	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37067	700028	0	623	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37068	700028	0	624	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37069	700028	0	625	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37070	700028	0	626	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37071	700028	0	627	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37072	700028	0	628	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37073	700028	0	629	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37074	700028	0	630	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37075	700028	0	631	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37076	700028	0	632	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37077	700028	0	633	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37078	700028	0	634	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37079	700028	0	635	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37080	700028	0	636	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37081	700028	0	637	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37082	700028	0	638	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37083	700028	0	639	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37084	700028	0	640	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37085	700028	0	641	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37086	700028	0	642	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37087	700028	0	643	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37088	700028	0	644	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37089	700028	0	645	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37090	700028	0	646	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37091	700028	0	647	105	109	»¨ØÝ×ÓÄ£Ê¿±ø		44617	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37092	700028	0	648	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37093	700028	0	649	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37094	700028	0	650	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37095	700028	0	651	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37096	700028	0	652	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37097	700028	0	653	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37098	700028	0	654	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37099	700028	0	655	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37100	700028	0	656	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37101	700028	0	657	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37102	700028	0	658	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37103	700028	0	659	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37104	700028	0	660	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37105	700028	0	661	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37106	700028	0	662	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37107	700028	0	663	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37108	700028	0	664	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37109	700028	0	665	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37110	700028	0	666	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37111	700028	0	667	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37112	700028	0	668	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37113	700028	0	669	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37114	700028	0	670	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37115	700028	0	671	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37116	700028	0	672	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37117	700028	0	673	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37118	700028	0	674	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37119	700028	0	675	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37120	700028	0	676	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37121	700028	0	677	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37122	700028	0	678	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37123	700028	0	679	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37124	700028	0	680	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37125	700028	0	681	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37126	700028	0	682	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37127	700028	0	683	110	114	»¨ØÝ×ÓÄ£Ê¿±ø		44618	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37128	700028	0	684	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37129	700028	0	685	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37130	700028	0	686	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37131	700028	0	687	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37132	700028	0	688	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37133	700028	0	689	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37134	700028	0	690	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37135	700028	0	691	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37136	700028	0	692	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37137	700028	0	693	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37138	700028	0	694	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37139	700028	0	695	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37140	700028	0	696	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37141	700028	0	697	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37142	700028	0	698	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37143	700028	0	699	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37144	700028	0	700	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37145	700028	0	701	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37146	700028	0	702	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37147	700028	0	703	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37148	700028	0	704	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37149	700028	0	705	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37150	700028	0	706	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37151	700028	0	707	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37152	700028	0	708	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37153	700028	0	709	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37154	700028	0	710	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37155	700028	0	711	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37156	700028	0	712	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37157	700028	0	713	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37158	700028	0	714	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37159	700028	0	715	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37160	700028	0	716	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37161	700028	0	717	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37162	700028	0	718	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37163	700028	0	719	115	119	»¨ØÝ×ÓÄ£Ê¿±ø		44619	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37164	700028	0	720	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37165	700028	0	721	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37166	700028	0	722	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37167	700028	0	723	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37168	700028	0	724	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37169	700028	0	725	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37170	700028	0	726	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37171	700028	0	727	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37172	700028	0	728	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37173	700028	0	729	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37174	700028	0	730	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37175	700028	0	731	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37176	700028	0	732	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37177	700028	0	733	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37178	700028	0	734	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37179	700028	0	735	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37180	700028	0	736	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37181	700028	0	737	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37182	700028	0	738	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37183	700028	0	739	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37184	700028	0	740	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37185	700028	0	741	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37186	700028	0	742	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37187	700028	0	743	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37188	700028	0	744	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37189	700028	0	745	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37190	700028	0	746	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37191	700028	0	747	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37192	700028	0	748	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37193	700028	0	749	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37194	700028	0	750	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37195	700028	0	751	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37196	700028	0	752	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37197	700028	0	753	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37198	700028	0	754	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37199	700028	0	755	120	124	»¨ØÝ×ÓÄ£Ê¿±ø		44620	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37200	700028	0	756	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37201	700028	0	757	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37202	700028	0	758	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37203	700028	0	759	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37204	700028	0	760	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37205	700028	0	761	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	0	0
37206	700028	0	762	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37207	700028	0	763	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37208	700028	0	764	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37209	700028	0	765	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37210	700028	0	766	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37211	700028	0	767	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37212	700028	0	768	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37213	700028	0	769	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37214	700028	0	770	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37215	700028	0	771	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37216	700028	0	772	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37217	700028	0	773	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37218	700028	0	774	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37219	700028	0	775	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	143.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37220	700028	0	776	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	144.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37221	700028	0	777	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	146.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37222	700028	0	778	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	147.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37223	700028	0	779	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	148.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
37224	700028	0	780	125	129	»¨ØÝ×ÓÄ£Ê¿±ø		44621	-1	142.1	32.3252	0	9	962	0	0	0	0	1	27	-1	0
